name,price,color,visual,functional,box
Nokia C5-03,47.04,Blue,Grade C,Working,Unboxed
Nokia C5-03,47.04,Grey,Grade C,Working,Unboxed
Nokia C5-03,47.04,White,Grade C,Working,Unboxed
Nokia C6,47.04,Black,Grade B,Working,Unboxed
Nokia C6,42.336,Black,Grade C,Working,Unboxed
Nokia C7,56.448,Silver,Grade C,Working,Unboxed
Nokia C7,56.448,Black,Grade C,Working,Unboxed
Nokia C7,65.856,Grey,Grade B,Working,Unboxed
Nokia E5,70.55999999999999,Black,Grade A,Working,Unboxed
Nokia E5,51.74399999999999,White,Grade B,Working,Unboxed
Nokia E70,32.928,Silver,Grade C,Working,Unboxed
Nokia E71,32.928,Silver,Grade C,Minor Fault,Unboxed
Nokia E72,51.74399999999999,Grey,Grade C,Working,Unboxed
Nokia E72,51.74399999999999,Gold,Grade C,Working,Unboxed
Nokia E90,176.4,Brown,Grade C,Working,Unboxed
Nokia Lumia 1020,164.64,Black,Grade C,Working,Unboxed
Nokia Lumia 1320,211.68,Orange,Grade B,Working,Unboxed
Nokia Lumia 1520,223.43999999999997,Yellow,Grade B,Working,Unboxed
Nokia Lumia 520,82.32,Black,Grade A,Working,Unboxed
Nokia Lumia 520,94.08,Yellow,Grade A,Working,Boxed
Nokia Lumia 530,70.55999999999999,Black,Grade B,Working,Boxed
Nokia Lumia 530,58.8,Black,Grade B,Working,Unboxed
Nokia Lumia 530,47.04,Black,Grade C,Working,Unboxed
Nokia Lumia 610,105.84,Black,Brand New,Working,Boxed
Nokia Lumia 610,94.08,Black,Grade A+,Working,Boxed
Nokia Lumia 610,35.279999999999994,Black,Grade C,Working,Unboxed
Nokia Lumia 610,105.84,White,Brand New,Working,Boxed
Nokia Lumia 610,82.32,White,Grade A+,Working,Unboxed
Nokia Lumia 620,51.74399999999999,Black,Grade B,Working,Unboxed
Nokia Lumia 620,51.74399999999999,Yellow,Grade B,Working,Unboxed
Nokia Lumia 620,51.74399999999999,White,Grade B,Working,Unboxed
Nokia Lumia 620,51.74399999999999,Green,Grade B,Working,Unboxed
Nokia Lumia 625,70.55999999999999,Black,Grade A,Working,Unboxed
Nokia Lumia 625,70.55999999999999,Black,Grade B,Working,Unboxed
Nokia Lumia 625,94.08,White,Grade A+,Working,Unboxed
Nokia Lumia 625,70.55999999999999,White,Grade A,Working,Unboxed
Nokia Lumia 625,94.08,White,Grade B,Working,Boxed
Nokia Lumia 625,70.55999999999999,White,Grade B,Working,Unboxed
Nokia Lumia 625,94.08,Green,Grade A+,Working,Unboxed
Nokia Lumia 625,94.08,Orange,Grade A+,Working,Unboxed
Nokia Lumia 625,94.08,Orange,Grade B,Working,Boxed
Nokia Lumia 625,70.55999999999999,Orange,Grade B,Working,Unboxed
Nokia Lumia 630,84.672,Black,Grade A,Working,Boxed
Nokia Lumia 630,82.32,White,Grade A+,Working,Unboxed
Nokia Lumia 630,84.672,Green,Grade A,Working,Boxed
Nokia Lumia 630,82.32,Orange,Grade A+,Working,Unboxed
Nokia Lumia 630,84.672,Orange,Grade A,Working,Boxed
Nokia Lumia 635,51.74399999999999,Blue,Grade C,Working,Unboxed
Nokia Lumia 635,82.32,Black,Grade A+,Working,Unboxed
Nokia Lumia 635,70.55999999999999,Black,Grade A,Working,Unboxed
Nokia Lumia 635,61.152,Black,Grade B,Working,Unboxed
Nokia Lumia 635,51.74399999999999,Black,Grade C,Working,Unboxed
Nokia Lumia 635,70.55999999999999,White,Grade A,Working,Unboxed
Nokia Lumia 635,82.32,Green,Grade A+,Working,Unboxed
Nokia Lumia 635,82.32,Green,Grade A,Working,Boxed
Nokia Lumia 635,70.55999999999999,Green,Grade A,Working,Unboxed
Nokia Lumia 635,82.32,Orange,Grade A+,Working,Unboxed
Nokia Lumia 635,70.55999999999999,Orange,Grade A,Working,Unboxed
Nokia Lumia 710,44.688,Black,Grade C,Working,Unboxed
Nokia Lumia 720,89.376,Blue,Grade B,Working,Boxed
Nokia Lumia 720,75.264,Black,Grade B,Working,Unboxed
Nokia Lumia 720,89.376,Red,Grade B,Working,Boxed
Nokia Lumia 735,129.35999999999999,Black,Grade A+,Working,Unboxed
Nokia Lumia 735,112.896,Black,Grade A,Working,Unboxed
Nokia Lumia 735,105.84,Black,Grade B,Working,Boxed
Nokia Lumia 735,89.376,Black,Grade B,Working,Unboxed
Nokia Lumia 735,70.55999999999999,Black,Grade C,Working,Unboxed
Nokia Lumia 735,89.376,White,Grade B,Working,Unboxed
Nokia Lumia 735,70.55999999999999,White,Grade C,Working,Unboxed
Nokia Lumia 735,56.448,White,Grade C,Minor Fault,Unboxed
Nokia Lumia 735,70.55999999999999,Green,Grade C,Working,Unboxed
Nokia Lumia 735,70.55999999999999,Orange,Grade C,Working,Unboxed
Nokia Lumia 800,68.208,Blue,Grade B,Working,Unboxed
Nokia Lumia 800,68.208,Pink,Grade B,Working,Unboxed
Nokia Lumia 800,79.968,Black,Grade B,Working,Boxed
Nokia Lumia 800,68.208,Black,Grade B,Working,Unboxed
Nokia Lumia 800,68.208,White,Grade B,Working,Unboxed
Nokia Lumia 820,68.208,Purple,Grade C,Working,Unboxed
Nokia Lumia 820,112.896,Black,Grade A,Working,Boxed
Nokia Lumia 820,79.968,Black,Grade B,Working,Unboxed
Nokia Lumia 820,68.208,Black,Grade C,Working,Unboxed
Nokia Lumia 820,54.096,Black,Grade C,Minor Fault,Unboxed
Nokia Lumia 820,56.448,Yellow,Grade B,Minor Fault,Unboxed
Nokia Lumia 820,56.448,Red,Grade B,Minor Fault,Unboxed
Nokia Lumia 820,68.208,Red,Grade C,Working,Unboxed
Nokia Lumia 820,68.208,Grey,Grade C,Working,Unboxed
Nokia Lumia 820,68.208,White,Grade C,Working,Unboxed
Nokia Lumia 830,282.23999999999995,Black,Brand New,Working,Boxed
Nokia Lumia 830,152.88,Black,Grade B,Working,Boxed
Nokia Lumia 830,129.35999999999999,Black,Grade B,Working,Unboxed
Nokia Lumia 830,82.32,Black,Grade B,Minor Fault,Unboxed
Nokia Lumia 830,105.84,Black,Grade C,Working,Unboxed
Nokia Lumia 830,70.55999999999999,Black,Grade C,Minor Fault,Unboxed
Nokia Lumia 830,89.376,White,Grade A,Minor Fault,Unboxed
Nokia Lumia 830,82.32,White,Grade B,Minor Fault,Unboxed
Nokia Lumia 830,105.84,White,Grade C,Working,Unboxed
Nokia Lumia 830,70.55999999999999,White,Grade C,Minor Fault,Unboxed
Nokia Lumia 830,70.55999999999999,White,Grade C,Minor Fault,Unboxed
Nokia Lumia 830,105.84,Green,Grade C,Working,Unboxed
Nokia Lumia 830,70.55999999999999,Green,Grade C,Minor Fault,Unboxed
Nokia Lumia 830,70.55999999999999,Orange,Grade C,Minor Fault,Unboxed
Nokia Lumia 900,94.08,Blue,Grade B,Working,Unboxed
Nokia Lumia 900,141.11999999999998,Black,Grade A+,Working,Unboxed
Nokia Lumia 900,94.08,Black,Grade B,Working,Unboxed
Nokia Lumia 920,141.11999999999998,Black,Grade A+,Working,Unboxed
Nokia Lumia 920,141.11999999999998,Black,Grade A,Working,Boxed
Nokia Lumia 920,117.6,Black,Grade B,Working,Boxed
Nokia Lumia 920,70.55999999999999,Black,Grade C,Working,Unboxed
Nokia Lumia 920,141.11999999999998,Yellow,Grade A+,Working,Unboxed
Nokia Lumia 920,141.11999999999998,Yellow,Grade A,Working,Boxed
Nokia Lumia 920,94.08,Yellow,Grade B,Working,Unboxed
Nokia Lumia 920,70.55999999999999,Yellow,Grade C,Working,Unboxed
Nokia Lumia 920,141.11999999999998,Red,Grade A,Working,Boxed
Nokia Lumia 920,117.6,Red,Grade B,Working,Boxed
Nokia Lumia 920,70.55999999999999,Red,Grade C,Working,Unboxed
Nokia Lumia 920,141.11999999999998,White,Grade A,Working,Boxed
Nokia Lumia 920,117.6,White,Grade B,Working,Boxed
Nokia Lumia 920,94.08,White,Grade B,Working,Unboxed
Nokia Lumia 925,82.32,Black,Grade C,Working,Unboxed
Nokia Lumia 925,68.208,Black,Grade C,Minor Fault,Unboxed
Nokia Lumia 925,82.32,Grey,Grade C,Working,Unboxed
Nokia Lumia 925,105.84,White,Grade B,Working,Unboxed
Nokia Lumia 925,82.32,White,Grade C,Working,Unboxed
Nokia Lumia 930,129.35999999999999,Black,Grade C,Working,Unboxed
Nokia Lumia 930,235.2,White,Grade A+,Working,Unboxed
Nokia Lumia 930,129.35999999999999,White,Grade C,Working,Unboxed
Nokia Lumia 930,235.2,Green,Grade A+,Working,Unboxed
Nokia Lumia 930,235.2,Green,Grade A,Working,Boxed
Nokia Lumia 930,94.08,Green,Grade C,Minor Fault,Unboxed
Nokia Lumia 930,235.2,Orange,Grade A+,Working,Unboxed
Nokia Lumia 930,176.4,Orange,Grade B,Working,Unboxed
Nokia N73,35.279999999999994,Brown,Grade C,Working,Unboxed
Nokia N8,82.32,Black,Grade A,Working,Unboxed
Nokia N8,65.856,Grey,Grade B,Working,Unboxed
Nokia N93,61.152,Black,Grade B,Working,Unboxed
Nokia N95,37.632,Purple,Grade C,Working,Unboxed
Nokia N95 8GB,42.336,Black,Grade C,Working,Unboxed
OnePlus 3 64GB,223.43999999999997,Silver,Grade C,Minor Fault,Unboxed
OnePlus 3 64GB,388.08,Grey,Grade B,Working,Unboxed
OnePlus 3T 64gb,540.96,Grey,Grade C,Working,Unboxed
OnePlus 3T 64gb,470.4,Grey,Grade C,Minor Fault,Unboxed
OnePlus 3T 64gb,470.4,Grey,Grade C,Minor Fault,Unboxed
OnePlus 3T 64gb,470.4,Gold,Grade C,Minor Fault,Unboxed
OnePlus 5 64GB,682.0799999999999,Grey,Grade C,Working,Unboxed
OnePlus 5T 128GB,999.5999999999999,Black,Grade A+,Working,Boxed
OnePlus 5T 128GB,952.56,Black,Grade A,Working,Boxed
OnePlus 5T 128GB,858.4799999999999,Black,Grade B,Working,Unboxed
OnePlus 5T 128GB,823.1999999999999,Black,Grade C,Working,Unboxed
OnePlus 5T 128GB Star Wars Special Edition,1070.1599999999999,White,Grade A+,Working,Boxed
OnePlus One 64GB,282.23999999999995,Black,Grade C,Working,Unboxed
OnePlus One 64GB,282.23999999999995,Grey,Grade C,Working,Unboxed
Panasonic KX-PRXA15EX,141.11999999999998,Black,Grade A,Working,Boxed
Samsung Ativ S I8750,136.416,Silver,Grade A+,Working,Unboxed
Samsung Ativ S I8750,127.008,Silver,Grade A,Working,Boxed
Samsung Ativ S I8750,61.152,Grey,Grade C,Working,Unboxed
Samsung B2710,65.856,Copper,Grade C,Working,Unboxed
Samsung B2710,65.856,Black,Grade C,Working,Unboxed
Samsung C260,30.576,Red,Grade C,Working,Unboxed
Samsung E1150,35.279999999999994,Silver,Grade C,Working,Unboxed
Samsung E1150,35.279999999999994,Red,Grade C,Working,Unboxed
Samsung E1270,39.984,Black,Grade C,Working,Unboxed
Samsung E2370,35.279999999999994,Black,Grade C,Working,Unboxed
Samsung E250,37.632,Black,Grade A+,Working,Unboxed
Samsung Galaxy A3 (2016) A310F,282.23999999999995,Black,Grade A+,Working,Unboxed
Samsung Galaxy A3 (2016) A310F,258.71999999999997,Black,Grade A,Working,Unboxed
Samsung Galaxy A3 (2016) A310F,235.2,Black,Grade B,Working,Unboxed
Samsung Galaxy A3 (2016) A310F,317.52000000000004,Gold,Grade A+,Working,Boxed
Samsung Galaxy A3 (2016) A310F,282.23999999999995,Gold,Grade A+,Working,Unboxed
Samsung Galaxy A3 (2016) A310F,258.71999999999997,Gold,Grade A,Working,Unboxed
Samsung Galaxy A3 (2016) A310F,270.48,Gold,Grade B,Working,Boxed
Samsung Galaxy A3 (2016) A310F,235.2,Gold,Grade B,Working,Unboxed
Samsung Galaxy A3 (2016) A310F,188.16,Gold,Grade C,Working,Unboxed
Samsung Galaxy A3 A300FU,199.92,Gold,Grade A+,Working,Unboxed
Samsung Galaxy A5 (2016) A510F,294.0,Black,Grade C+,Working,Unboxed
Samsung Galaxy A5 (2016) A510F,388.08,White,Grade A,Working,Boxed
Samsung Galaxy A5 (2016) A510F,352.8,Gold,Grade A,Working,Unboxed
Samsung Galaxy A5 (2017) A520F,411.59999999999997,Pink,Grade A+,Working,Unboxed
Samsung Galaxy A5 (2017) A520F,376.32,Pink,Grade B,Working,Unboxed
Samsung Galaxy A5 (2017) A520F,376.32,Black,Grade B,Working,Unboxed
Samsung Galaxy A5 (2017) A520F,282.23999999999995,Black,Grade C,Minor Fault,Unboxed
Samsung Galaxy A5 (2017) A520F,376.32,Gold,Grade B,Working,Unboxed
Samsung Galaxy A5 A500FU,244.608,Black,Grade A,Working,Unboxed
Samsung Galaxy A5 A500FU,223.43999999999997,Black,Grade B,Working,Unboxed
Samsung Galaxy A5 A500FU,176.4,Black,Grade C,Working,Unboxed
Samsung Galaxy A5 A500FU,244.608,White,Grade A,Working,Unboxed
Samsung Galaxy A5 A500FU,223.43999999999997,White,Grade B,Working,Unboxed
Samsung Galaxy A5 A500FU,176.4,White,Grade C,Working,Unboxed
Samsung Galaxy Ace S5830,70.55999999999999,Black,Grade B,Working,Unboxed
Samsung Galaxy Core Plus G3500,129.35999999999999,White,Grade A,Working,Unboxed
Samsung Galaxy Core Prime Value Edition G361F,23.52,White,Grade A+,Working,Boxed
Samsung Galaxy Europa i5500,35.279999999999994,Black,Grade C,Working,Unboxed
Samsung Galaxy Express i8730,152.88,White,Grade A,Working,Unboxed
Samsung Galaxy Express i8730,129.35999999999999,White,Grade B,Working,Unboxed
Samsung Galaxy Fame Duos S6812,84.672,Blue,Grade B,Working,Unboxed
Samsung Galaxy Fame S6810,108.192,White,Grade A+,Working,Unboxed
Samsung Galaxy Fame S6810,96.432,White,Grade A,Working,Unboxed
Samsung Galaxy Gio S5660,54.096,Black,Grade C,Working,Unboxed
Samsung Galaxy Grand i9082,152.88,White,Grade B,Working,Unboxed
Samsung Galaxy J1 (2016),164.64,Black,Grade C,Working,Unboxed
Samsung Galaxy J5 (2016) J510FN,258.71999999999997,Black,Grade A,Working,Unboxed
Samsung Galaxy J5 (2016) J510FN,246.95999999999998,Black,Grade B,Working,Unboxed
Samsung Galaxy J5 (2016) J510FN,223.43999999999997,Black,Grade C,Working,Unboxed
Samsung Galaxy J5 (2016) J510FN,235.2,White,Grade C+,Working,Unboxed
Samsung Galaxy J5 (2016) J510FN,246.95999999999998,Gold,Grade B,Working,Unboxed
Samsung Galaxy J5 (2016) J510FN,223.43999999999997,Gold,Grade C,Working,Unboxed
Samsung Galaxy Mini S5570,44.688,Lime,Grade C,Working,Unboxed
Samsung Galaxy Mini S5570,58.8,Black,Grade B,Working,Unboxed
Samsung Galaxy Mini S5570,44.688,Black,Grade C,Working,Unboxed
Samsung Galaxy Mini S5570,23.52,Black,Grade C,Minor Fault,Unboxed
Samsung Galaxy Mini S5570,101.136,White,Brand New,Working,Boxed
Samsung Galaxy Mini S5570,44.688,White,Grade C,Working,Unboxed
Samsung Galaxy Mini S5570,44.688,Green,Grade C,Working,Unboxed
Samsung Galaxy Note 3 N9005,246.95999999999998,Black,Grade C,Working,Unboxed
Samsung Galaxy Note 4 N910F,411.59999999999997,White,Grade A,Working,Unboxed
Samsung Galaxy Note 8 64GB N950F,1081.92,Black,Grade C+,Working,Unboxed
Samsung Galaxy Note Edge 32GB N915FY,493.91999999999996,Black,Grade C,Working,Unboxed
Samsung Galaxy Note II N7100,235.2,Grey,Grade C,Working,Unboxed
Samsung Galaxy Note N7000,164.64,Black,Grade B,Working,Unboxed
Samsung Galaxy Pocket Neo S5310,56.448,Grey,Grade C,Working,Unboxed
Samsung Galaxy Pocket Neo S5312,82.32,White,Grade B,Working,Unboxed
Samsung Galaxy Pocket Plus S5301,47.04,Blue,Grade C,Working,Unboxed
Samsung Galaxy Pocket Plus S5301,61.152,Pink,Grade B,Working,Unboxed
Samsung Galaxy Pocket Plus S5301,61.152,Black,Grade B,Working,Unboxed
Samsung Galaxy Pocket Plus S5301,47.04,Black,Grade C,Working,Unboxed
Samsung Galaxy Pocket Plus S5301,47.04,White,Grade C,Working,Unboxed
Samsung Galaxy Pocket S5300,39.984,Black,Grade C,Working,Unboxed
Samsung Galaxy S Advance i9070,98.78399999999999,Black,Grade B,Working,Unboxed
Samsung Galaxy S II i9100,94.08,Pink,Grade C,Working,Unboxed
Samsung Galaxy S II i9100,129.35999999999999,Black,Grade A,Working,Unboxed
Samsung Galaxy S II i9100,117.6,Black,Grade B,Working,Unboxed
Samsung Galaxy S II i9100,94.08,Black,Grade C,Working,Unboxed
Samsung Galaxy S II i9100,117.6,White,Grade B,Working,Unboxed
Samsung Galaxy S II i9100,94.08,White,Grade C,Working,Unboxed
Samsung Galaxy S II i9105,129.35999999999999,Blue,Grade A,Working,Unboxed
Samsung Galaxy S II i9105,117.6,Black,Grade B,Working,Unboxed
Samsung Galaxy S II i9105,94.08,White,Grade C,Working,Unboxed
Samsung Galaxy S III i9300,164.64,Blue,Grade B,Working,Unboxed
Samsung Galaxy S III i9300,124.65599999999999,Blue,Grade C,Minor Fault,Unboxed
Samsung Galaxy S III i9300,124.65599999999999,Blue,Grade C,Minor Fault,Unboxed
Samsung Galaxy S III i9305,223.43999999999997,Black,Grade A+,Working,Unboxed
Samsung Galaxy S III i9305,164.64,Black,Grade B,Working,Unboxed
Samsung Galaxy S III i9305,164.64,White,Grade B,Working,Unboxed
Samsung Galaxy S III i9305,117.6,White,Grade C,Minor Fault,Unboxed
Samsung Galaxy S III Mini i8190,117.6,Blue,Grade B,Working,Unboxed
Samsung Galaxy S III Mini i8190,79.968,Grey,Grade C,Minor Fault,Unboxed
Samsung Galaxy S III Mini i8190,79.968,White,Grade C,Minor Fault,Unboxed
Samsung Galaxy S III Mini i8200,152.88,Blue,Grade A+,Working,Unboxed
Samsung Galaxy S III Mini i8200,105.84,Blue,Grade C,Working,Unboxed
Samsung Galaxy S III Mini i8200,117.6,White,Grade B,Working,Unboxed
Samsung Galaxy S III Mini i8200,105.84,White,Grade C,Working,Unboxed
Samsung Galaxy S III Neo I9301I,152.88,Blue,Grade C,Working,Unboxed
Samsung Galaxy S III Neo I9301I,152.88,Black,Grade C,Working,Unboxed
Samsung Galaxy S Plus i9001,91.728,Black,Grade B,Working,Unboxed
Samsung Galaxy S Plus i9001,91.728,White,Grade B,Working,Unboxed
Samsung Galaxy S4 Active i9295,176.4,Blue,Grade B,Working,Unboxed
Samsung Galaxy S4 Active i9295,152.88,Blue,Grade C,Working,Unboxed
Samsung Galaxy S4 Active i9295,211.68,Grey,Grade A,Working,Unboxed
Samsung Galaxy S4 Active i9295,152.88,Grey,Grade C,Working,Unboxed
Samsung Galaxy S4 i9500,239.90399999999997,Black,Grade A,Working,Boxed
Samsung Galaxy S4 i9500,199.92,White,Grade B,Working,Boxed
Samsung Galaxy S4 i9505,246.95999999999998,Black,Grade A,Working,Boxed
Samsung Galaxy S4 i9505,206.97599999999997,Black,Grade B,Working,Boxed
Samsung Galaxy S4 i9505,152.88,Black,Grade B,Minor Fault,Boxed
Samsung Galaxy S4 i9505,159.936,Black,Grade C,Working,Unboxed
Samsung Galaxy S4 i9505,159.936,White,Grade C,Working,Unboxed
Samsung Galaxy S4 i9506,159.936,Brown,Grade C,Working,Unboxed
Samsung Galaxy S4 i9506,270.48,Black,Grade A+,Working,Boxed
Samsung Galaxy S4 i9506,246.95999999999998,Black,Grade A,Working,Boxed
Samsung Galaxy S4 i9506,223.43999999999997,Black,Grade A,Working,Unboxed
Samsung Galaxy S4 i9506,159.936,Black,Grade C,Working,Unboxed
Samsung Galaxy S4 i9506,159.936,White,Grade C,Working,Unboxed
Samsung Galaxy S4 i9515,23.52,Black,Grade A,Working,Unboxed
Samsung Galaxy S5 16GB G900F,282.23999999999995,Blue,Grade A,Working,Unboxed
Samsung Galaxy S5 16GB G900F,282.23999999999995,Blue,Grade B,Working,Boxed
Samsung Galaxy S5 16GB G900F,199.92,Blue,Grade C,Working,Unboxed
Samsung Galaxy S5 16GB G900F,223.43999999999997,Black,Grade C+,Working,Unboxed
Samsung Galaxy S5 16GB G900F,305.76,Black,Grade A,Working,Boxed
Samsung Galaxy S5 16GB G900F,282.23999999999995,Black,Grade A,Working,Unboxed
Samsung Galaxy S5 16GB G900F,282.23999999999995,Black,Grade B,Working,Boxed
Samsung Galaxy S5 16GB G900F,258.71999999999997,Black,Grade B,Working,Unboxed
Samsung Galaxy S5 16GB G900F,199.92,Black,Grade C,Working,Unboxed
Samsung Galaxy S5 16GB G900F,223.43999999999997,White,Grade C+,Working,Unboxed
Samsung Galaxy S5 16GB G900F,329.28,White,Grade A+,Working,Unboxed
Samsung Galaxy S5 16GB G900F,305.76,White,Grade A,Working,Boxed
Samsung Galaxy S5 16GB G900F,282.23999999999995,White,Grade B,Working,Boxed
Samsung Galaxy S5 16GB G900F,258.71999999999997,White,Grade B,Working,Unboxed
Samsung Galaxy S5 16GB G900F,199.92,White,Grade C,Working,Unboxed
Samsung Galaxy S5 16GB G900F,223.43999999999997,Gold,Grade C+,Working,Unboxed
Samsung Galaxy S5 16GB G900F,282.23999999999995,Gold,Grade A,Working,Unboxed
Samsung Galaxy S5 16GB G900F,282.23999999999995,Gold,Grade B,Working,Boxed
Samsung Galaxy S5 16GB G900F,258.71999999999997,Gold,Grade B,Working,Unboxed
Samsung Galaxy S5 32GB G900F,364.56,Black,Grade A+,Working,Unboxed
Samsung Galaxy S5 32GB G900F,235.2,Black,Grade C,Working,Unboxed
Samsung Galaxy S5 32GB G900F,235.2,White,Grade C,Working,Unboxed
Samsung Galaxy S5 32GB G900F,317.52000000000004,Gold,Grade A,Working,Unboxed
Samsung Galaxy S5 32GB G900F,235.2,Gold,Grade C,Working,Unboxed
Samsung Galaxy S5 Active G870F,258.71999999999997,Grey,Grade A+,Minor Fault,Boxed
Samsung Galaxy S5 Active G870F,223.43999999999997,Grey,Grade C,Working,Unboxed
Samsung Galaxy S5 Active G870F,223.43999999999997,Green,Grade C,Working,Unboxed
Samsung Galaxy S5 LTE 16GB G901F,341.03999999999996,Blue,Grade A+,Working,Unboxed
Samsung Galaxy S5 LTE 16GB G901F,246.95999999999998,Black,Grade C+,Working,Unboxed
Samsung Galaxy S5 LTE 16GB G901F,211.68,Black,Grade A,Minor Fault,Unboxed
Samsung Galaxy S5 LTE 16GB G901F,282.23999999999995,Black,Grade B,Working,Unboxed
Samsung Galaxy S5 LTE 16GB G901F,223.43999999999997,Black,Grade C,Working,Unboxed
Samsung Galaxy S5 LTE 16GB G901F,246.95999999999998,White,Grade C+,Working,Unboxed
Samsung Galaxy S5 LTE 16GB G901F,341.03999999999996,White,Grade A+,Working,Unboxed
Samsung Galaxy S5 LTE 16GB G901F,305.76,White,Grade A,Working,Unboxed
Samsung Galaxy S5 LTE 16GB G901F,305.76,White,Grade B,Working,Boxed
Samsung Galaxy S5 LTE 16GB G901F,223.43999999999997,White,Grade C,Working,Unboxed
Samsung Galaxy S5 LTE 16GB G901F,341.03999999999996,Gold,Grade A+,Working,Unboxed
Samsung Galaxy S5 Neo G903F,305.76,Silver,Grade A,Working,Boxed
Samsung Galaxy S5 Neo G903F,218.736,Black,Grade C+,Working,Unboxed
Samsung Galaxy S5 Neo G903F,305.76,Black,Grade A,Working,Boxed
Samsung Galaxy S5 Neo G903F,282.23999999999995,Black,Grade A,Working,Unboxed
Samsung Galaxy S5 Neo G903F,282.23999999999995,Black,Grade B,Working,Boxed
Samsung Galaxy S5 Neo G903F,258.71999999999997,Black,Grade B,Working,Unboxed
Samsung Galaxy S5 Neo G903F,282.23999999999995,Grey,Grade A,Working,Unboxed
Samsung Galaxy S5 Neo G903F,218.736,Gold,Grade C+,Working,Unboxed
Samsung Galaxy S5 Neo G903F,329.28,Gold,Grade A+,Working,Unboxed
Samsung Galaxy S5 Neo G903F,305.76,Gold,Grade A,Working,Boxed
Samsung Galaxy S5 Neo G903F,282.23999999999995,Gold,Grade A,Working,Unboxed
Samsung Galaxy S5 Neo G903F,282.23999999999995,Gold,Grade B,Working,Boxed
Samsung Galaxy S5 Neo G903F,258.71999999999997,Gold,Grade B,Working,Unboxed
Samsung Galaxy S6 128GB G920,729.12,White,Brand New,Working,Boxed
Samsung Galaxy S6 32GB G920,352.8,Blue,Grade B,Working,Unboxed
Samsung Galaxy S6 32GB G920,294.0,Blue,Grade C,Working,Unboxed
Samsung Galaxy S6 32GB G920,317.52000000000004,Black,Grade C+,Working,Unboxed
Samsung Galaxy S6 32GB G920,493.91999999999996,Black,Grade A+,Working,Boxed
Samsung Galaxy S6 32GB G920,458.64,Black,Grade A+,Working,Unboxed
Samsung Galaxy S6 32GB G920,411.59999999999997,Black,Grade A,Working,Unboxed
Samsung Galaxy S6 32GB G920,352.8,Black,Grade B,Working,Unboxed
Samsung Galaxy S6 32GB G920,235.2,Black,Grade C,Minor Fault,Unboxed
Samsung Galaxy S6 32GB G920,458.64,White,Grade A+,Working,Unboxed
Samsung Galaxy S6 32GB G920,317.52000000000004,Gold,Grade C+,Working,Unboxed
Samsung Galaxy S6 32GB G920,458.64,Gold,Grade A+,Working,Unboxed
Samsung Galaxy S6 32GB G920,388.08,Gold,Grade B,Working,Boxed
Samsung Galaxy S6 32GB G920,352.8,Gold,Grade B,Working,Unboxed
Samsung Galaxy S6 32GB G920,294.0,Gold,Grade C,Working,Unboxed
Samsung Galaxy S6 64GB G920,388.08,White,Grade B,Working,Unboxed
Samsung Galaxy S6 Edge 32GB G925,376.32,Black,Grade C+,Working,Unboxed
Samsung Galaxy S6 Edge 32GB G925,505.67999999999995,Black,Grade A,Working,Unboxed
Samsung Galaxy S6 Edge 32GB G925,406.89599999999996,Black,Grade B,Working,Unboxed
Samsung Galaxy S6 Edge 32GB G925,376.32,White,Grade C+,Working,Unboxed
Samsung Galaxy S6 Edge 32GB G925,406.89599999999996,White,Grade B,Working,Unboxed
Samsung Galaxy S6 Edge 32GB G925,505.67999999999995,Gold,Grade A,Working,Unboxed
Samsung Galaxy S6 Edge 32GB G925,406.89599999999996,Gold,Grade B,Working,Unboxed
Samsung Galaxy S6 Edge 32GB G925,406.89599999999996,Green,Grade B,Working,Unboxed
Samsung Galaxy S6 Edge 64GB G925,529.1999999999999,Black,Grade A,Working,Unboxed
Samsung Galaxy S6 Edge 64GB G925,435.11999999999995,Black,Grade B,Working,Unboxed
Samsung Galaxy S6 Edge 64GB G925,364.56,Black,Grade C,Working,Unboxed
Samsung Galaxy S6 Edge 64GB G925,529.1999999999999,White,Grade A,Working,Unboxed
Samsung Galaxy S6 Edge 64GB G925,529.1999999999999,Gold,Grade A,Working,Unboxed
Samsung Galaxy S6 Edge+ 32GB G928,729.12,Black,Brand New,Working,Boxed
Samsung Galaxy S6 Edge+ 32GB G928,635.0400000000001,Black,Grade A+,Working,Boxed
Samsung Galaxy S6 Edge+ 64GB G928,776.16,Black,Brand New,Working,Boxed
Samsung Galaxy S6 Edge+ 64GB G928,470.4,Black,Grade C,Working,Unboxed
Samsung Galaxy S6 Edge+ 64GB G928,776.16,Gold,Brand New,Working,Boxed
Samsung Galaxy S7 32GB G930F,423.36,Black,Grade C+,Working,Unboxed
Samsung Galaxy S7 32GB G930F,588.0,Black,Grade A+,Working,Unboxed
Samsung Galaxy S7 32GB G930F,399.84,Black,Grade C,Working,Unboxed
Samsung Galaxy S7 32GB G930F,599.76,Gold,Grade A,Working,Boxed
Samsung Galaxy S7 Edge 32GB G935F,776.16,Pink,Grade A+,Working,Boxed
Samsung Galaxy S7 Edge 32GB G935F,729.12,Black,Grade A+,Working,Unboxed
Samsung Galaxy S7 Edge 64GB G935F,752.64,Black,Grade A+,Working,Unboxed
Samsung Galaxy S8 64GB G950F,893.7599999999999,Pink,Grade A+,Working,Boxed
Samsung Galaxy S8 64GB G950F,858.4799999999999,Silver,Grade A+,Working,Unboxed
